Date,Close
10/26/10 16:00,308.99
10/27/10 16:00,307.93
10/28/10 16:00,308.98
10/29/10 16:00,306.54
11/1/10 16:00,307.19
11/2/10 16:00,307.49
11/3/10 16:00,309.7799
11/4/10 16:00,311.82
11/5/10 16:00,312.23
11/8/10 16:00,313.07
11/9/10 16:00,312.098
11/10/10 16:00,311.13
11/11/10 16:00,308.29
11/12/10 16:00,301.3434
11/15/10 16:00,297.44
11/16/10 16:00,291.57
11/17/10 16:00,291.483
11/18/10 16:00,297.98
11/19/10 16:00,295.12
11/22/10 16:00,295.31
11/23/10 16:00,291.21
11/24/10 16:00,297.19
11/26/10 13:00,294.7
11/29/10 16:00,290.76
11/30/10 16:00,277.58
12/1/10 16:00,281.89
12/2/10 16:00,285.6241
12/3/10 16:00,286.21
12/6/10 16:00,288.89
12/7/10 16:00,293.28
12/8/10 16:00,294.97
12/9/10 16:00,295.45
12/10/10 16:00,295.81
12/13/10 16:00,297.01
12/14/10 16:00,297.16
12/15/10 16:00,294.8548
12/16/10 16:00,295.56
12/17/10 16:00,295.1
12/20/10 16:00,297.2325
12/21/10 16:00,301.2335
12/22/10 16:00,302.44
12/23/10 16:00,301.81
12/27/10 16:00,300.89
12/28/10 16:00,299.16
12/29/10 16:00,300.2
12/30/10 16:00,299.1306
12/31/10 16:00,296.69
1/3/11 16:00,301.87
1/4/11 16:00,300.76
1/5/11 16:00,304.23
1/6/11 16:00,306.44
1/7/11 16:00,307.91
1/10/11 16:00,306.8
1/11/11 16:00,307.7
1/12/11 16:00,308.13
1/13/11 16:00,308.04
1/14/11 16:00,311.78
1/18/11 16:00,319.5
1/19/11 16:00,315.56
1/20/11 16:00,313.07
1/21/11 16:00,305.61
1/24/11 16:00,305.23
1/25/11 16:00,309.65
1/26/11 16:00,307.94
1/27/11 16:00,308.0866
1/28/11 16:00,300.19
1/31/11 16:00,299.88
2/1/11 16:00,305.214
2/2/11 16:00,305.69
2/3/11 16:00,304.77
2/4/11 16:00,305.185
2/7/11 16:00,306.84
2/8/11 16:00,308.8808
2/9/11 16:00,307.94
2/10/11 16:00,307.91
2/11/11 16:00,311.94
2/14/11 16:00,313.761
2/15/11 16:00,311.76
2/16/11 16:00,311.8
2/17/11 16:00,312.32
2/18/11 16:00,314.72
2/22/11 16:00,304.8
2/23/11 16:00,305.35
2/24/11 16:00,304.11
2/25/11 16:00,304.71
2/28/11 16:00,306.39
3/1/11 16:00,300.0796
3/2/11 16:00,300.09
3/3/11 16:00,304.48
3/4/11 16:00,300.01
3/7/11 16:00,295.53
3/8/11 16:00,295.86
3/9/11 16:00,295.589
3/10/11 16:00,289.86
3/11/11 16:00,288.07
3/14/11 16:00,284.71
3/15/11 16:00,284.5
3/16/11 16:00,278.2714
3/17/11 16:00,280.4
3/18/11 16:00,280.25
3/21/11 16:00,287.96
3/22/11 16:00,288.37
3/23/11 16:00,290.79
3/24/11 16:00,293.15
3/25/11 16:00,289.58
3/28/11 16:00,287.39
3/29/11 16:00,290.57
3/30/11 16:00,290.6291
3/31/11 16:00,293.0866
4/1/11 16:00,295.6
4/4/11 16:00,293.55
4/5/11 16:00,284.26
4/6/11 16:00,286.8
4/7/11 16:00,289.71
4/8/11 16:00,288.7909
4/11/11 16:00,288.4
4/12/11 16:00,285.02
4/13/11 16:00,287.85
4/14/11 16:00,288.97
4/15/11 16:00,265.08
4/18/11 16:00,263.157
4/19/11 16:00,260.5
4/20/11 16:00,262.6
4/21/11 16:00,262.29
4/25/11 16:00,262.26
4/26/11 16:00,266.1436
4/27/11 16:00,268.61
4/28/11 16:00,268.716
4/29/11 16:00,271.78
5/2/11 16:00,269.01
5/3/11 16:00,266.68
5/4/11 16:00,267.63
5/5/11 16:00,266.8679
5/6/11 16:00,267.38
5/9/11 16:00,268.57
5/10/11 16:00,271.06
5/11/11 16:00,267.4573
5/12/11 16:00,267.26
5/13/11 16:00,264.51
5/16/11 16:00,258.95
5/17/11 16:00,264.96
5/18/11 16:00,264.64
5/19/11 16:00,265.36
5/20/11 16:00,261.75
5/23/11 16:00,258.94
5/24/11 16:00,258.871
5/25/11 16:00,259.58
5/26/11 16:00,258.81
5/27/11 16:00,260.19
5/31/11 16:00,264.25
6/1/11 16:00,262.5372
6/2/11 16:00,263.77
6/3/11 16:00,261.28
6/6/11 16:00,260.2695
6/7/11 16:00,259.26
6/8/11 16:00,259.33
6/9/11 16:00,258.11
6/10/11 16:00,254.498
6/13/11 16:00,252.11
6/14/11 16:00,253.93
6/15/11 16:00,251.22
6/16/11 16:00,249.93
6/17/11 16:00,242.27
6/20/11 16:00,242.05
6/21/11 16:00,246.254
6/22/11 16:00,243.259
6/23/11 16:00,239.87
6/24/11 16:00,237.2
6/27/11 16:00,241.2
6/28/11 16:00,246.5782
6/29/11 16:00,248.54
6/30/11 16:00,252.94
7/1/11 16:00,260.253
7/5/11 16:00,265.95
7/6/11 16:00,267.41
7/7/11 16:00,273.03
7/8/11 16:00,265.73
7/11/11 16:00,263.38
7/12/11 16:00,266.74
7/13/11 16:00,268.861
7/14/11 16:00,264.21
7/15/11 16:00,298.5112
7/18/11 16:00,297.17
7/19/11 16:00,300.97
7/20/11 16:00,297.38
7/21/11 16:00,303.19
7/22/11 16:00,308.81
7/25/11 16:00,309.1805
7/26/11 16:00,310.9487
7/27/11 16:00,303.31
7/28/11 16:00,305.16
7/29/11 16:00,301.54
8/1/11 16:00,303.08
8/2/11 16:00,296.773
8/3/11 16:00,300.284
8/4/11 16:00,288.47
8/5/11 16:00,289.23
8/8/11 16:00,272.74
8/9/11 16:00,286.42
8/10/11 16:00,274.23
8/11/11 16:00,280.78
8/12/11 16:00,281.6
8/15/11 16:00,278.34
8/16/11 16:00,269.23
8/17/11 16:00,266.31
8/18/11 16:00,252.19
8/19/11 16:00,245.21
8/22/11 16:00,248.84
8/23/11 16:00,259.151
8/24/11 16:00,261.38
8/25/11 16:00,259.76
8/26/11 16:00,263.167
8/29/11 16:00,269.27
8/30/11 16:00,270.08
8/31/11 16:00,270.21
9/1/11 16:00,265.984
9/2/11 16:00,262.1576
9/6/11 16:00,260.83
9/7/11 16:00,266.748
9/8/11 16:00,267.21
9/9/11 16:00,262.16
9/12/11 16:00,264.79
9/13/11 16:00,264.5
9/14/11 16:00,265.77
9/15/11 16:00,271.01
9/16/11 16:00,273.07
9/19/11 16:00,273.06
9/20/11 16:00,273.039
9/21/11 16:00,269.33
9/22/11 16:00,260.07
9/23/11 16:00,262.49
9/26/11 16:00,265.68
9/27/11 16:00,269.4
9/28/11 16:00,264.16
9/29/11 16:00,263.49
9/30/11 16:00,257.26
10/3/11 16:00,247.51
10/4/11 16:00,250.699
10/5/11 16:00,252.1
10/6/11 16:00,257.1
10/7/11 16:00,257.3
10/10/11 16:00,268.32
10/11/11 16:00,271.32
10/12/11 16:00,273.98
10/13/11 16:00,279.22
10/14/11 16:00,295.54
10/17/11 16:00,290.91
10/18/11 16:00,294.96
10/19/11 16:00,290.06
10/20/11 16:00,291.54
10/21/11 16:00,294.95
10/24/11 16:00,297.91
10/25/11 16:00,291.29
10/26/11 16:00,292.86
10/27/11 16:00,299.04
10/28/11 16:00,299.77
10/31/11 16:00,296.02
11/1/11 16:00,289.04
11/2/11 16:00,292.12
11/3/11 16:00,298.45
11/4/11 16:00,297.77
11/7/11 16:00,303.86
11/8/11 16:00,305.86
11/9/11 16:00,300.17
11/10/11 16:00,297.2425
11/11/11 16:00,303.87
11/14/11 16:00,306.19
11/15/11 16:00,307.97
11/16/11 16:00,305.43
11/17/11 16:00,300.13
11/18/11 16:00,297.14
11/21/11 16:00,290.18
11/22/11 16:00,289.71
11/23/11 16:00,284.77
11/25/11 13:00,281.22
11/28/11 16:00,293.8
11/29/11 16:00,291.17
11/30/11 16:00,299.4
12/1/11 16:00,306.58
12/2/11 16:00,309.87
12/5/11 16:00,312.51
12/6/11 16:00,311.57
12/7/11 16:00,311.38
12/8/11 16:00,307.72
12/9/11 16:00,313.4
12/12/11 16:00,312.38
12/13/11 16:00,312.5022
12/14/11 16:00,308.726
12/15/11 16:00,309.46
12/16/11 16:00,312.67
12/19/11 16:00,310.6
12/20/11 16:00,314.87
12/21/11 16:00,312.6
12/22/11 16:00,314.54
12/23/11 16:00,316.25
12/27/11 16:00,319.8
12/28/11 16:00,319.53
12/29/11 16:00,320.88
12/30/11 16:00,322.63
1/3/12 16:00,332.37
1/4/12 16:00,333.81
1/5/12 16:00,329.18
1/6/12 16:00,324.68
1/9/12 16:00,310.92
1/10/12 16:00,311.26
1/11/12 16:00,312.667
1/12/12 16:00,314.51
1/13/12 16:00,312.18
1/17/12 16:00,313.98
1/18/12 16:00,316.14
1/19/12 16:00,319.47
1/20/12 16:00,292.7
1/23/12 16:00,292.47
1/24/12 16:00,290.17
1/25/12 16:00,284.46
1/26/12 16:00,283.77
1/27/12 16:00,289.7
1/30/12 16:00,288.56
1/31/12 16:00,289.76
2/1/12 16:00,290.12
2/2/12 16:00,292.26
2/3/12 16:00,297.87
2/6/12 16:00,304.24
2/7/12 16:00,303.0816
2/8/12 16:00,304.6201
2/9/12 16:00,305.42
2/10/12 16:00,302.65
2/13/12 16:00,305.7939
2/14/12 16:00,304.58
2/15/12 16:00,302.48
2/16/12 16:00,302.96
2/17/12 16:00,302.02
2/21/12 16:00,306.69
2/22/12 16:00,303.67
2/23/12 16:00,302.75
2/24/12 16:00,304.65
2/27/12 16:00,304.35
2/28/12 16:00,308.89
2/29/12 16:00,308.82
3/1/12 16:00,310.89
3/2/12 16:00,310.31
3/5/12 16:00,306.82
3/6/12 16:00,302.18
3/7/12 16:00,303.0966
3/8/12 16:00,303.27
3/9/12 16:00,299.82
3/12/12 16:00,302.27
3/13/12 16:00,308.581
3/14/12 16:00,307.69
3/15/12 16:00,310.25
3/16/12 16:00,312.207
3/19/12 16:00,316.673
3/20/12 16:00,316.43
3/21/12 16:00,319.67
3/22/12 16:00,322.7
3/23/12 16:00,320.97
3/26/12 16:00,324.34
3/27/12 16:00,323.19
3/28/12 16:00,327.552
3/29/12 16:00,323.88
3/30/12 16:00,320.3
4/2/12 16:00,323.14
4/3/12 16:00,320.99
4/4/12 16:00,317.26
4/5/12 16:00,315.84
4/9/12 16:00,315.1
4/10/12 16:00,313.12
4/11/12 16:00,317.66
4/12/12 16:00,325.18
4/13/12 16:00,311.99
4/16/12 16:00,302.73
4/17/12 16:00,304.48
4/18/12 16:00,303.42
4/19/12 16:00,299.35
4/20/12 16:00,297.73
4/23/12 16:00,298.5
4/24/12 16:00,300.33
4/25/12 16:00,304.56
4/26/12 16:00,307.43
4/27/12 16:00,307.18
4/30/12 16:00,302.123
5/1/12 16:00,301.91
5/2/12 16:00,303.33
5/3/12 16:00,305.2
5/4/12 16:00,298.1865
5/7/12 16:00,303.47
5/8/12 16:00,306.09
5/9/12 16:00,304.27
5/10/12 16:00,306.52
5/11/12 16:00,302.31
5/14/12 16:00,301.7
5/15/12 16:00,305.25
5/16/12 16:00,314.15
5/17/12 16:00,311.21
5/18/12 16:00,299.9
5/21/12 16:00,306.748
5/22/12 16:00,300.1
5/23/12 16:00,304.43
5/24/12 16:00,301.528
5/25/12 16:00,295.47
5/29/12 16:00,296.87
5/30/12 16:00,293.82
5/31/12 16:00,290.14
6/1/12 16:00,285.2
6/4/12 16:00,289.01
6/5/12 16:00,284.92
6/6/12 16:00,289.99
6/7/12 16:00,288.83
6/8/12 16:00,289.93
6/11/12 16:00,283.9658
6/12/12 16:00,282.27
6/13/12 16:00,280.26
6/14/12 16:00,279.2455
6/15/12 16:00,281.97
6/18/12 16:00,285.14
6/19/12 16:00,290.4742
6/20/12 16:00,288.47
6/21/12 16:00,282.32
6/22/12 16:00,285.45
6/25/12 16:00,280.0696
6/26/12 16:00,282.06
6/27/12 16:00,284.365
6/28/12 16:00,281.87
6/29/12 16:00,289.74
7/2/12 16:00,289.9448
7/3/12 16:00,293.62
7/5/12 16:00,297.66
7/6/12 16:00,292.7
7/9/12 16:00,292.71
7/10/12 16:00,290.56
7/11/12 16:00,285.31
7/12/12 16:00,284.95
7/13/12 16:00,287.9717
7/16/12 16:00,287.1725
7/17/12 16:00,288.08
7/18/12 16:00,290.09
7/19/12 16:00,296.23
7/20/12 16:00,305.1
7/23/12 16:00,307.45
7/24/12 16:00,303.48
7/25/12 16:00,303.69
7/26/12 16:00,306.37
7/27/12 16:00,317.16
7/30/12 16:00,315.83
7/31/12 16:00,316.17
8/1/12 16:00,316.0237
8/2/12 16:00,314.06
8/3/12 16:00,320.34
8/6/12 16:00,321.09
8/7/12 16:00,319.95
8/8/12 16:00,320.79
8/9/12 16:00,320.8538
8/10/12 16:00,320.68
8/13/12 16:00,329.67
8/14/12 16:00,334
8/15/12 16:00,333.44
8/16/12 16:00,336.1
8/17/12 16:00,338.23
8/20/12 16:00,337.43
8/21/12 16:00,334.42
8/22/12 16:00,338.251
8/23/12 16:00,338.06
8/24/12 16:00,338.98
8/27/12 16:00,334.28
8/28/12 16:00,338.29
8/29/12 16:00,343.66
8/30/12 16:00,340.5
8/31/12 16:00,342.2
9/4/12 16:00,340.18
9/5/12 16:00,340.02
9/6/12 16:00,349.3503
9/7/12 16:00,352.72
9/10/12 16:00,350.03
9/11/12 16:00,345.75
9/12/12 16:00,345.095
9/13/12 16:00,352.67
9/14/12 16:00,354.49
9/17/12 16:00,354.64
9/18/12 16:00,358.78
9/19/12 16:00,363.39
9/20/12 16:00,363.6942
9/21/12 16:00,366.63
9/24/12 16:00,374.32
9/25/12 16:00,374.21
9/26/12 16:00,376.35
9/27/12 16:00,377.87
9/28/12 16:00,376.87
10/1/12 16:00,380.51
10/2/12 16:00,378.12
10/3/12 16:00,380.87
10/4/12 16:00,383.64
10/5/12 16:00,383.441
10/8/12 16:00,378.54
10/9/12 16:00,371.673
10/10/12 16:00,371.908
10/11/12 16:00,375.36
10/12/12 16:00,372
10/15/12 16:00,370.12
10/16/12 16:00,371.9776
10/17/12 16:00,377.37
10/18/12 16:00,347.152
10/19/12 16:00,340.55
10/22/12 16:00,339
10/23/12 16:00,339.83
10/24/12 16:00,338.3124
10/25/12 16:00,338.54
10/26/12 16:00,337.24
10/31/12 16:00,339.8087
11/1/12 16:00,343.45
11/2/12 16:00,343.615
11/5/12 16:00,341.14
11/6/12 16:00,340.52
11/7/12 16:00,333.226
11/8/12 16:00,325.82
11/9/12 16:00,331.18
11/12/12 16:00,332.62
11/13/12 16:00,329.1971
11/14/12 16:00,325.95
11/15/12 16:00,323.306
11/16/12 16:00,323.266
11/19/12 16:00,333.77
11/20/12 16:00,334.65
11/21/12 16:00,332.6
11/23/12 13:00,333.65
11/26/12 16:00,330.24
11/27/12 16:00,335.02
11/28/12 16:00,341.49
11/29/12 16:00,345.6
11/30/12 16:00,348.84
12/3/12 16:00,347.277
12/4/12 16:00,345.17
12/5/12 16:00,343.5661
12/6/12 16:00,345.22
12/7/12 16:00,341.763
12/10/12 16:00,342.37
12/11/12 16:00,348.09
12/12/12 16:00,348.43
12/13/12 16:00,350.999
12/14/12 16:00,350.6306
12/17/12 16:00,360.03
12/18/12 16:00,360.17
12/19/12 16:00,359.69
12/20/12 16:00,360.8188
12/21/12 16:00,357.457
12/24/12 13:00,354.4
12/26/12 16:00,354.08
12/27/12 16:00,352.79
12/28/12 16:00,349.65
12/31/12 16:00,353.34
1/2/13 16:00,361.26
1/3/13 16:00,361.47
1/4/13 16:00,368.616
1/7/13 16:00,367.01
1/8/13 16:00,366.2834
1/9/13 16:00,368.69
1/10/13 16:00,370.37
1/11/13 16:00,369.625
1/14/13 16:00,361.26
1/15/13 16:00,362.1
1/16/13 16:00,357.24
1/17/13 16:00,355.304
1/18/13 16:00,351.9
1/22/13 16:00,351.084
1/23/13 16:00,370.38
1/24/13 16:00,376.5381
1/25/13 16:00,376.46
1/28/13 16:00,374.99
1/29/13 16:00,376.46
1/30/13 16:00,376.54
1/31/13 16:00,377.47
2/1/13 16:00,387.4
2/4/13 16:00,379.13
2/5/13 16:00,382.487
2/6/13 16:00,384.7
2/7/13 16:00,386.588
2/8/13 16:00,392.29
2/11/13 16:00,390.82
2/12/13 16:00,389.96
2/13/13 16:00,391.04
2/14/13 16:00,393.52
2/15/13 16:00,396.05
2/19/13 16:00,403.02
2/20/13 16:00,395.834
2/21/13 16:00,397.37
2/22/13 16:00,399.46
2/25/13 16:00,394.99
2/26/13 16:00,394.6699
2/27/13 16:00,399.49
2/28/13 16:00,400.2
3/1/13 16:00,402.69
3/4/13 16:00,410.341
3/5/13 16:00,418.8827
3/6/13 16:00,415.274
3/7/13 16:00,415.882
3/8/13 16:00,415.3442
3/11/13 16:00,416.99
3/12/13 16:00,413.39
3/13/13 16:00,412.24
3/14/13 16:00,410.36
3/15/13 16:00,406.744
3/18/13 16:00,403.49
3/19/13 16:00,405.25
3/20/13 16:00,406.947
3/21/13 16:00,405.2244
3/22/13 16:00,404.75
3/25/13 16:00,404.42
3/26/13 16:00,405.8038
3/27/13 16:00,400.93
3/28/13 16:00,396.697
4/1/13 16:00,400.19
4/2/13 16:00,406.11
4/3/13 16:00,402.698
4/4/13 16:00,397.14
4/5/13 16:00,391.13
4/8/13 16:00,387.04
4/9/13 16:00,388.44
4/10/13 16:00,394.69
4/11/13 16:00,394.8
4/12/13 16:00,394.63
4/15/13 16:00,390.57
4/16/13 16:00,396.29
4/17/13 16:00,390.889
4/18/13 16:00,382.574
4/19/13 16:00,399.54
4/22/13 16:00,399.657
4/23/13 16:00,403.55
4/24/13 16:00,406.32
4/25/13 16:00,404.15
4/26/13 16:00,400.31
4/29/13 16:00,409.12
4/30/13 16:00,411.87
5/1/13 16:00,409.8
5/2/13 16:00,414.39
5/3/13 16:00,422.44
5/6/13 16:00,430.34
5/7/13 16:00,428.1864
5/8/13 16:00,436.38
5/9/13 16:00,435.3
5/10/13 16:00,439.67
5/13/13 16:00,438.3262
5/14/13 16:00,443.11
5/15/13 16:00,457.4871
5/16/13 16:00,451.4831
5/17/13 16:00,454.135
5/20/13 16:00,453.81
5/21/13 16:00,453.03
5/22/13 16:00,444.27
5/23/13 16:00,440.95
5/24/13 16:00,436.22
5/28/13 16:00,440.19
5/29/13 16:00,433.72
5/30/13 16:00,434.94
5/31/13 16:00,435.173
6/3/13 16:00,433.3812
6/4/13 16:00,429.12
6/5/13 16:00,429.42
6/6/13 16:00,431.89
6/7/13 16:00,439.43
6/10/13 16:00,444.6649
6/11/13 16:00,439.47
6/12/13 16:00,435.55
6/13/13 16:00,438.06
6/14/13 16:00,437.08
6/17/13 16:00,442.68
6/18/13 16:00,449.86
6/19/13 16:00,449.89
6/20/13 16:00,441.93
6/21/13 16:00,440.02
6/24/13 16:00,434.46
6/25/13 16:00,432.67
6/26/13 16:00,436.3882
6/27/13 16:00,438.1
6/28/13 16:00,439.745
7/1/13 16:00,443.5
7/2/13 16:00,440.71
7/3/13 16:00,442.77
7/5/13 16:00,446.3
7/8/13 16:00,452.092
7/9/13 16:00,452.17
7/10/13 16:00,452.542
7/11/13 16:00,459.66
7/12/13 16:00,461.04
7/15/13 16:00,461.88
7/16/13 16:00,459.344
7/17/13 16:00,458.82
7/18/13 16:00,454.88
7/19/13 16:00,447.851
7/22/13 16:00,454.89
7/23/13 16:00,451.45
7/24/13 16:00,451
7/25/13 16:00,443.41
7/26/13 16:00,442.23
7/29/13 16:00,440.69
7/30/13 16:00,445.01
7/31/13 16:00,443.431
8/1/13 16:00,451.66
8/2/13 16:00,452.83
8/5/13 16:00,452.048
8/6/13 16:00,447.837
8/7/13 16:00,444.88
8/8/13 16:00,445.884
8/9/13 16:00,444.76
8/12/13 16:00,442.31
8/13/13 16:00,440.18
8/14/13 16:00,434.47
8/15/13 16:00,429.4
8/16/13 16:00,428.026
8/19/13 16:00,432.39
8/20/13 16:00,432.28
8/21/13 16:00,434.23
8/22/13 16:00,436.42
8/23/13 16:00,434.67
8/26/13 16:00,432.76
8/27/13 16:00,424.65
8/28/13 16:00,423.85
8/29/13 16:00,427.29
8/30/13 16:00,423.03
9/3/13 16:00,429.76
9/4/13 16:00,435.381
9/5/13 16:00,439.34
9/6/13 16:00,439.35
9/9/13 16:00,443.583
9/10/13 16:00,443.8907
9/11/13 16:00,447.65
9/12/13 16:00,446.085
9/13/13 16:00,444.089
9/16/13 16:00,443.44
9/17/13 16:00,442.612
9/18/13 16:00,451.2083
9/19/13 16:00,448.75
9/20/13 16:00,451.1
9/23/13 16:00,442.81
9/24/13 16:00,442.98
9/25/13 16:00,438.18
9/26/13 16:00,438.65
9/27/13 16:00,437.76
9/30/13 16:00,437.52
10/1/13 16:00,443.058
10/2/13 16:00,443.551
10/3/13 16:00,437.61
10/4/13 16:00,435.7388
10/7/13 16:00,432.44
10/8/13 16:00,426.41
10/9/13 16:00,427.5
10/10/13 16:00,433.69
10/11/13 16:00,435.56
10/14/13 16:00,437.62
10/15/13 16:00,440.56
10/16/13 16:00,448.565
10/17/13 16:00,443.953
10/18/13 16:00,505.1983
10/21/13 16:00,501.15
10/22/13 16:00,502.996
10/23/13 16:00,515.1878
10/24/13 16:00,512.26
10/25/13 16:00,507.09
10/28/13 16:00,506.992
10/29/13 16:00,517.6
10/30/13 16:00,514.69
10/31/13 16:00,514.7747
11/1/13 16:00,513.0065
11/4/13 16:00,512.54
11/5/13 16:00,510.25
11/6/13 16:00,510.86
11/7/13 16:00,503.47
11/8/13 16:00,507.51
11/11/13 16:00,504.79
11/12/13 16:00,505.38
11/13/13 16:00,515.72
11/14/13 16:00,517.1
11/15/13 16:00,516.263
11/18/13 16:00,515.2592
11/19/13 16:00,512.089
11/20/13 16:00,510.64
11/21/13 16:00,516.52
11/22/13 16:00,515.4291
11/25/13 16:00,522.442
11/26/13 16:00,528.676
11/27/13 16:00,531.02
11/29/13 16:00,529.27
12/2/13 16:00,526.71
12/3/13 16:00,526.1
12/4/13 16:00,528.56
12/5/13 16:00,528.14
12/6/13 16:00,534.4
12/9/13 16:00,538.53
12/10/13 16:00,541.79
12/11/13 16:00,538.11
12/12/13 16:00,534.45
12/13/13 16:00,529.865
12/16/13 16:00,535.95
12/17/13 16:00,534.4
12/18/13 16:00,541.83
12/19/13 16:00,542.57
12/20/13 16:00,549.7597
12/23/13 16:00,556.9924
12/24/13 16:00,555.36
12/26/13 16:00,558.17
12/27/13 16:00,558.64
12/30/13 16:00,554.18
12/31/13 16:00,559.79
1/2/14 16:00,556.0034
1/3/14 16:00,551.95
